Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Kilometers_Per_Year,Is_First_Owner
835,Ford Figo Diesel Titanium,Pune,2015,92000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,11.75,4.25,11,Ford,7667.0,1
836,Maruti Swift ZXI,Coimbatore,2014,33372,Petrol,Manual,Second,18.6,1197.0,85.8,5.0,11.75,6.21,12,Maruti,2567.0,0
837,Hyundai Grand i10 CRDi Magna,Kochi,2016,52625,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.75,4.58,10,Hyundai,4784.0,1
838,Mahindra Xylo H4,Chennai,2016,215000,Diesel,Manual,First,14.02,2179.0,118.3,7.0,11.67,7.5,10,Mahindra,19545.0,1
840,Hyundai i10 Magna 1.1,Coimbatore,2014,60138,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.75,4.09,12,Hyundai,4626.0,1
841,Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2014,84000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,11.75,10.75,12,Skoda,6462.0,1
842,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2014,47000,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,41.5,41.5,12,BMW,3615.0,1
843,Maruti Celerio VXI AT,Hyderabad,2014,33450,Petrol,Automatic,First,23.1,998.0,67.04,5.0,11.75,4.4,12,Maruti,2573.0,1
844,Volkswagen Vento Diesel Comfortline,Jaipur,2013,125000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,11.75,6.25,13,Volkswagen,8929.0,0
845,BMW 3 Series 320d Highline,Pune,2011,99606,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,11.75,10.5,15,BMW,6225.0,0
846,Maruti Ertiga ZDI,Mumbai,2014,64000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,12.34,7.25,12,Maruti,4923.0,1
847,Ford Figo Diesel ZXI,Hyderabad,2013,51000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,11.75,3.2,13,Ford,3643.0,1
848,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,57000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.75,3.95,12,Volkswagen,4385.0,1
849,Audi A6 3.0 TDI quattro,Coimbatore,2009,48040,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,12.07,12.07,17,Audi,2669.0,0
850,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43200,Diesel,Manual,First,13.68,2393.0,147.8,7.0,25.52,18.6,9,Toyota,4320.0,1
851,Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,11.75,5.7,13,Hyundai,4714.0,1
852,Hyundai Santro Xing GL Plus,Kolkata,2013,31000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,11.75,1.75,13,Hyundai,2214.0,1
853,Audi A4 2.0 TDI,Delhi,2011,46000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,11.75,10.99,15,Audi,2875.0,0
854,Audi A4 2.0 TDI,Kolkata,2012,47346,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,14.5,14.5,14,Audi,3156.0,1
855,Skoda Laura 1.9 TDI MT Ambiente,Jaipur,2009,100000,Diesel,Manual,First,17.0,1896.0,105.0,5.0,11.75,3.11,17,Skoda,5556.0,1
856,Honda CR-V 2.0L 2WD AT,Coimbatore,2015,63856,Petrol,Automatic,First,13.7,1997.0,153.86,5.0,13.96,13.96,11,Honda,5321.0,1
857,Hyundai Verna 1.6 SX CRDi (O),Coimbatore,2015,72996,Diesel,Manual,First,22.32,1582.0,126.32,5.0,11.75,7.11,11,Hyundai,6083.0,1
858,Honda Mobilio RS i DTEC,Chennai,2014,23000,Diesel,Manual,First,24.5,1498.0,98.6,7.0,11.75,6.9,12,Honda,1769.0,1
859,Hyundai i20 1.2 Asta Option,Coimbatore,2018,15985,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,7.77,8,Hyundai,1776.0,1
860,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2011,98000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,11.75,5.5,15,Toyota,6125.0,0
861,Hyundai i20 Magna 1.2,Hyderabad,2014,70089,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,5.35,12,Hyundai,5391.0,1
862,Mahindra Bolero VLX BS IV,Chennai,2011,99000,Diesel,Manual,Second,13.6,2523.0,63.0,7.0,11.75,4.5,15,Mahindra,6188.0,0
863,Volkswagen Vento 1.5 TDI Comfortline,Jaipur,2014,72000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,11.65,4.75,12,Volkswagen,5538.0,1
864,Jaguar XF 2.2 Litre Luxury,Coimbatore,2015,44194,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,32.8,32.8,11,Jaguar,3683.0,1
865,Maruti Zen LXi - BS III,Mumbai,2005,102000,Petrol,Manual,First,17.3,993.0,60.0,5.0,11.75,0.7,21,Maruti,4636.0,1
866,Mercedes-Benz E-Class Facelift,Coimbatore,2018,56652,Diesel,Automatic,First,13.0,2987.0,258.0,5.0,50.29,50.29,8,Mercedes-Benz,6295.0,1
867,Toyota Fortuner 3.0 Diesel,Mumbai,2010,41650,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.75,10.99,16,Toyota,2450.0,0
868,Hyundai Grand i10 AT Asta,Coimbatore,2015,61717,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,11.75,5.57,11,Hyundai,5143.0,1
869,Hyundai Xcent 1.2 CRDi S,Jaipur,2018,25302,Diesel,Manual,First,25.4,1186.0,73.97,5.0,8.56,5.9,8,Hyundai,2811.0,1
870,Hyundai Creta 1.6 VTVT S,Coimbatore,2016,47016,Petrol,Manual,First,15.29,1591.0,121.3,5.0,11.75,9.43,10,Hyundai,4274.0,1
871,Hyundai i10 Sportz,Bangalore,2010,69000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,2.9,16,Hyundai,4059.0,1
872,Honda Brio S MT,Delhi,2016,32700,Petrol,Manual,First,19.4,1198.0,86.8,5.0,11.75,3.68,10,Honda,2973.0,1
873,Toyota Fortuner 4x2 AT,Coimbatore,2015,101337,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,21.67,21.67,11,Toyota,8445.0,1
874,Audi A4 2.0 TDI Multitronic,Ahmedabad,2011,59000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,12.5,12.5,15,Audi,3688.0,1
875,Toyota Innova Crysta 2.8 ZX AT,Kochi,2018,41736,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,27.0,19.92,8,Toyota,4637.0,1
876,Honda City i DTEC VX,Jaipur,2014,71649,Diesel,Manual,First,25.1,1498.0,98.6,5.0,11.75,6.75,12,Honda,5511.0,1
877,Honda City i DTEC VX,Kochi,2015,80606,Diesel,Manual,First,25.1,1498.0,98.6,5.0,11.75,6.96,11,Honda,6717.0,1
878,Renault KWID 1.0 RXT Optional,Jaipur,2017,63262,Petrol,Manual,First,21.7,999.0,67.0,5.0,4.78,3.25,9,Renault,6326.0,1
879,Maruti Swift DDiS ZDI Plus,Hyderabad,2018,5456,Diesel,Manual,First,28.4,1248.0,74.0,5.0,11.75,8.65,8,Maruti,606.0,1
880,Maruti Celerio VXI Optional AMT,Pune,2017,7500,Petrol,Automatic,First,23.1,998.0,67.04,5.0,6.14,5.0,9,Maruti,750.0,1
881,Mahindra XUV500 W8 2WD,Delhi,2011,66000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.75,5.5,15,Mahindra,4125.0,1
882,Hyundai i10 Magna,Jaipur,2010,66770,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,11.75,2.6,16,Hyundai,3928.0,0
883,Hyundai i10 Magna 1.1,Kochi,2014,58472,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.75,3.41,12,Hyundai,4498.0,1
884,Maruti Dzire VXI,Kolkata,2011,46687,Petrol,Manual,First,22.0,1197.0,81.8,5.0,7.3,2.7,15,Maruti,2918.0,1
885,Maruti Grand Vitara AT,Chennai,2008,77000,Petrol,Automatic,Fourth & Above,9.7,1995.0,163.5,5.0,11.75,5.5,18,Maruti,4053.0,0
886,Audi TT 40 TFSI,Kolkata,2012,7000,Petrol,Automatic,First,14.33,1984.0,226.6,4.0,35.0,35.0,14,Audi,467.0,1
887,Mercedes-Benz New C-Class C 200 CGI,Mumbai,2011,48000,Petrol,Automatic,Second,14.74,1991.0,184.0,5.0,11.75,9.75,15,Mercedes-Benz,3000.0,0
888,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2013,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,11.75,4.25,13,Nissan,3357.0,1
889,Maruti Wagon R LXI,Ahmedabad,2015,51530,Petrol,Manual,First,18.9,998.0,67.1,5.0,4.890000000000001,3.2,11,Maruti,4294.0,1
890,Maruti Swift Dzire ZDI,Bangalore,2014,25789,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,11.75,6.85,12,Maruti,1984.0,0
891,Honda Amaze S i-Dtech,Delhi,2015,48000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,11.75,4.5,11,Honda,4000.0,1
892,Maruti Swift ZDI,Delhi,2012,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,11.75,3.55,14,Maruti,3467.0,1
894,Mahindra Scorpio LX 2.6 Turbo,Hyderabad,2008,131000,Diesel,Manual,First,10.5,2609.0,120.0,7.0,11.75,3.6,18,Mahindra,6895.0,1
895,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,42076,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,21.8,21.8,11,Mercedes-Benz,3506.0,1
896,Toyota Fortuner 4x2 Manual,Mumbai,2012,76000,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,13.5,13.5,14,Toyota,5067.0,0
897,Datsun redi-GO T Option,Bangalore,2016,20487,Petrol,Manual,First,22.7,799.0,53.64,5.0,4.37,2.66,10,Datsun,1862.0,1
898,Honda City V MT,Delhi,2010,43000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,11.75,3.75,16,Honda,2529.0,0
899,Toyota Camry Hybrid,Pune,2018,17000,Petrol,Automatic,First,19.16,2494.0,158.2,5.0,32.0,32.0,8,Toyota,1889.0,1
900,Honda City i DTec V,Coimbatore,2016,60805,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.75,8.07,10,Honda,5528.0,1
901,Volkswagen Jetta 2012-2014 2.0L TDI Trendline,Kochi,2012,58775,Diesel,Manual,First,19.33,1968.0,138.1,5.0,11.75,5.64,14,Volkswagen,3918.0,1
902,Audi A6 2011-2015 2.0 TDI,Hyderabad,2013,70181,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,23.99,23.99,13,Audi,5013.0,1
903,Maruti Ertiga VDI,Coimbatore,2016,85827,Diesel,Manual,First,20.77,1248.0,88.76,7.0,11.215,7.5,10,Maruti,7802.0,1
904,Mercedes-Benz New C-Class C 220 CDI Style,Jaipur,2016,58205,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,27.0,27.0,10,Mercedes-Benz,5291.0,1
905,Maruti Swift Dzire Vdi BSIV,Mumbai,2008,91000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,11.75,2.85,18,Maruti,4789.0,0
906,Renault Duster 110PS Diesel RxZ Pack,Pune,2012,74000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,11.75,6.35,14,Renault,4933.0,1
907,Maruti Ritz VDi,Hyderabad,2010,79324,Diesel,Manual,First,21.1,1248.0,73.9,5.0,11.75,3.3,16,Maruti,4666.0,1
908,Maruti Swift Dzire VXI,Bangalore,2013,38623,Petrol,Manual,First,19.1,1197.0,85.8,5.0,11.75,5.0,13,Maruti,2759.0,1
909,Maruti Swift ZDi,Coimbatore,2014,59923,Diesel,Manual,First,22.9,1248.0,74.0,5.0,11.75,6.46,12,Maruti,4609.0,1
910,Hyundai EON Sportz,Jaipur,2017,23360,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.75,3.75,9,Hyundai,2336.0,1
911,Maruti Zen VXI BSII,Kochi,2003,61495,Petrol,Manual,Third,17.3,993.0,60.0,5.0,11.75,1.52,23,Maruti,2562.0,0
912,Maruti Eeco 7 Seater Standard,Coimbatore,2012,56661,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.98,3.61,14,Maruti,3777.0,1
913,Audi Q5 30 TDI quattro Premium,Coimbatore,2017,40318,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,43.74,43.74,9,Audi,4032.0,1
914,Audi Q3 2.0 TDI,Chennai,2014,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,20.0,20.0,12,Audi,4615.0,1
916,Maruti Swift Dzire VDi,Hyderabad,2010,130000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,11.75,3.65,16,Maruti,7647.0,1
917,Tata Sumo DX,Mumbai,2013,20000,Diesel,Manual,First,14.07,1978.0,83.1,10.0,11.75,5.25,13,Tata,1429.0,1
918,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Hyderabad,2016,76000,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,58.0,58.0,10,BMW,6909.0,1
919,Honda City i-VTEC CVT VX,Mumbai,2015,30000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,15.29,8.65,11,Honda,2500.0,1
920,Tata Indigo eCS eLX BS IV,Delhi,2015,150000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,11.75,2.5,11,Tata,12500.0,1
921,Volkswagen Vento TSI,Chennai,2014,28000,Petrol,Automatic,First,16.93,1197.0,103.6,5.0,11.75,7.75,12,Volkswagen,2154.0,1
922,Maruti Celerio VXI,Bangalore,2015,74000,Petrol,Manual,First,23.1,998.0,67.04,5.0,11.75,4.15,11,Maruti,6167.0,1
923,Toyota Fortuner 3.0 Diesel,Delhi,2011,75000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.75,10.85,15,Toyota,4688.0,1
924,Mitsubishi Outlander 2.4,Delhi,2010,76000,Petrol,Automatic,Second,11.3,2360.0,170.0,5.0,11.75,5.53,16,Mitsubishi,4471.0,0
925,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,2014,64889,Diesel,Automatic,First,15.5,1896.0,105.0,5.0,11.75,11.5,12,Volkswagen,4991.0,1
927,Hyundai Creta 1.6 CRDi SX,Kolkata,2015,43000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,11.75,9.25,11,Hyundai,3583.0,1
928,Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,2011,47490,Petrol,Manual,First,17.5,1198.0,75.0,5.0,11.75,2.29,15,Skoda,2968.0,1
929,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,11.75,7.0,11,Ford,6667.0,1
930,Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000,Petrol,Manual,Second,18.2,1061.0,64.0,5.0,11.75,1.65,19,Maruti,3000.0,0
931,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006,Petrol,Manual,First,20.73,1373.0,91.1,5.0,11.75,8.25,9,Maruti,601.0,1
932,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,71703,Petrol,Automatic,First,14.74,1991.0,181.03,5.0,11.75,9.14,15,Mercedes-Benz,4481.0,1
933,Honda Amaze SX i-VTEC,Hyderabad,2016,33000,Petrol,Manual,First,17.8,1198.0,86.7,5.0,11.75,6.5,10,Honda,3000.0,1
935,Renault Duster 85PS Diesel RxL,Jaipur,2015,91000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,11.75,5.75,11,Renault,7583.0,1
937,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,11.75,2.1,15,Volkswagen,2688.0,0
938,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,63770,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.55,13.55,9,Hyundai,6377.0,1
939,Jaguar XF Diesel,Kolkata,2012,43510,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,20.5,20.5,14,Jaguar,2901.0,1
940,Jeep Compass 2.0 Limited 4X4,Mumbai,2017,52000,Diesel,Manual,First,16.3,1956.0,170.0,5.0,24.26,20.0,9,Jeep,5200.0,1
941,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Kochi,2018,31427,Diesel,Automatic,First,15.68,1999.0,177.0,5.0,75.12,59.72,8,Land,3492.0,1
942,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,9.53,6.5,10,Maruti,2636.0,1
943,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,11.75,7.5,10,Maruti,5091.0,1
944,Maruti SX4 Vxi BSIII,Jaipur,2007,76000,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,11.75,2.15,19,Maruti,3800.0,0
945,Hyundai Elantra CRDi SX,Coimbatore,2015,53615,Diesel,Manual,First,22.7,1582.0,126.24,5.0,11.75,8.44,11,Hyundai,4468.0,1
946,Mitsubishi Pajero Sport 4X4,Bangalore,2013,132000,Diesel,Manual,First,13.5,2477.0,175.56,7.0,34.6,12.49,13,Mitsubishi,9429.0,1
947,Volkswagen Ameo 1.2 MPI Comfortline,Pune,2017,14800,Petrol,Manual,First,17.0,1198.0,73.75,5.0,11.75,5.48,9,Volkswagen,1480.0,1
948,Maruti Ritz VXi,Hyderabad,2013,35433,Petrol,Manual,First,18.5,1197.0,85.8,5.0,11.75,4.2,13,Maruti,2531.0,1
949,Hyundai Verna CRDi SX,Hyderabad,2013,82966,Diesel,Manual,First,16.8,1493.0,110.0,5.0,11.75,7.2,13,Hyundai,5926.0,1
950,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,4.8,12,Maruti,7385.0,1
951,Mahindra KUV 100 mFALCON D75 K6,Kochi,2017,39528,Diesel,Manual,First,25.32,1198.0,77.0,6.0,11.75,5.83,9,Mahindra,3953.0,1
952,Toyota Innova Crysta 2.4 ZX MT,Coimbatore,2018,92056,Diesel,Manual,First,13.68,2393.0,147.8,7.0,26.45,18.39,8,Toyota,10228.0,1
953,Maruti Baleno Delta 1.2,Pune,2016,14930,Petrol,Manual,First,21.4,1197.0,83.1,5.0,11.75,5.85,10,Maruti,1357.0,1
954,Honda Jazz VX Diesel,Mumbai,2016,38000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,11.15,6.21,10,Honda,3455.0,1
955,Hyundai i20 1.2 Asta,Delhi,2013,71000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,11.75,3.65,13,Hyundai,5071.0,1
956,Hyundai i20 Sportz Diesel,Delhi,2012,71000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,11.75,3.7,14,Hyundai,4733.0,1
957,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Pune,2015,50000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,30.0,30.0,11,Mercedes-Benz,4167.0,1
958,Hyundai Xcent 1.2 Kappa Base,Kochi,2016,48163,Petrol,Manual,First,19.1,1197.0,82.0,5.0,11.75,4.85,10,Hyundai,4378.0,1
959,Hyundai Grand i10 AT Asta,Coimbatore,2017,19168,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,11.75,6.93,9,Hyundai,1917.0,1
960,Maruti Alto 800 VXI,Kolkata,2016,26000,Petrol,Manual,First,22.74,796.0,47.3,5.0,11.75,2.6,10,Maruti,2364.0,1
961,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,37400,Petrol,Manual,First,18.2,1199.0,82.5,5.0,11.75,1.89,12,Chevrolet,2877.0,1
962,Mercedes-Benz C-Class Progressive C 220d,Mumbai,2018,8682,Diesel,Automatic,First,0.0,1950.0,194.0,5.0,52.26,39.5,8,Mercedes-Benz,965.0,1
963,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2012,95000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,11.75,10.0,14,Skoda,6333.0,1
964,Audi A4 2.0 TDI,Kolkata,2009,34000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,11.75,9.95,17,Audi,1889.0,1
965,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Mumbai,2014,95000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,11.75,9.45,12,Toyota,7308.0,0
966,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,13689,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,43.07,28.25,9,Mercedes-Benz,1369.0,1
967,Hyundai i10 Era,Jaipur,2008,84000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,11.75,1.8,18,Hyundai,4421.0,0
968,Maruti Swift Dzire VXi,Kolkata,2008,47000,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,11.75,1.4,18,Maruti,2474.0,0
969,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,2015,60001,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,11.75,7.25,11,Skoda,5000.0,1
970,Maruti Ritz VDi,Hyderabad,2012,96000,Diesel,Manual,First,21.1,1248.0,73.9,5.0,11.75,3.6,14,Maruti,6400.0,1
971,Hyundai Accent GLS 1.6,Jaipur,2004,47300,Petrol,Manual,Second,14.4,1599.0,94.0,5.0,11.75,1.2,22,Hyundai,2057.0,0
972,Honda Amaze SX i-VTEC,Coimbatore,2014,28246,Petrol,Manual,Second,17.8,1198.0,86.7,5.0,11.75,4.94,12,Honda,2173.0,0
973,Maruti Wagon R LXI,Delhi,2007,65000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,4.890000000000001,1.25,19,Maruti,3250.0,0
974,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,11.75,4.8,13,Volkswagen,4857.0,0
975,Ford Endeavour 2.2 Trend AT 4X2,Kochi,2019,11209,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,31.15,31.15,7,Ford,1401.0,1
976,Hyundai i20 1.2 Sportz,Pune,2011,41980,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,11.75,3.3,15,Hyundai,2624.0,0
977,Chevrolet Beat Diesel PS,Bangalore,2012,65000,Diesel,Manual,First,25.44,936.0,57.6,5.0,11.75,2.4,14,Chevrolet,4333.0,1
978,Honda Civic 2010-2013 1.8 V MT,Kolkata,2010,38000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,11.75,2.0,16,Honda,2235.0,1
979,Maruti Wagon R VXI BS IV,Pune,2014,51000,Petrol,Manual,First,20.51,998.0,67.04,5.0,11.75,3.1,12,Maruti,3923.0,1
980,Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855,Petrol,Manual,First,15.0,1598.0,103.6,5.0,11.75,5.09,12,Skoda,2604.0,1
981,Maruti Baleno Vxi - BSIII,Pune,2006,146000,Petrol,Manual,Second,15.4,1590.0,94.0,5.0,11.75,1.05,20,Maruti,6952.0,0
982,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2015,47037,Diesel,Manual,Second,22.77,1498.0,98.59,5.0,11.75,7.0,11,Ford,3920.0,0
983,Hyundai Accent GLE,Ahmedabad,2010,58000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,11.75,2.5,16,Hyundai,3412.0,0
984,BMW 5 Series 520d Luxury Line,Mumbai,2012,61240,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,70.43,17.5,14,BMW,4083.0,1
985,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,Petrol,Manual,First,20.92,998.0,67.1,5.0,11.75,2.1,15,Maruti,5701.0,1
986,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,17.75,17.75,13,Audi,6000.0,1
988,Toyota Corolla H4,Bangalore,2005,67000,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,11.75,2.45,21,Toyota,3045.0,0
989,Volvo XC60 D5,Pune,2011,106976,Diesel,Automatic,First,13.5,2400.0,215.0,5.0,13.8,13.8,15,Volvo,6686.0,1
990,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210,Diesel,Manual,First,27.3,1498.0,98.6,5.0,11.75,5.85,10,Honda,2474.0,1
991,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322,Diesel,Manual,First,28.09,1248.0,88.5,5.0,11.75,8.9,9,Maruti,2632.0,1
992,Maruti Swift VXI BSIV,Mumbai,2016,9107,Petrol,Manual,First,20.4,1197.0,81.8,5.0,11.75,5.15,10,Maruti,828.0,1
993,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,63983,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,16.56,16.56,11,Mercedes-Benz,5332.0,1
994,Maruti Wagon R VXI Minor,Chennai,2010,134000,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,11.75,1.65,16,Maruti,7882.0,0
995,Mercedes-Benz A Class A180 Sport,Pune,2015,11000,Petrol,Automatic,First,15.5,1595.0,120.7,5.0,34.63,16.0,11,Mercedes-Benz,917.0,1
996,Hyundai Santro Xing GL,Pune,2008,93000,Petrol,Manual,First,0.0,1086.0,62.0,5.0,11.75,1.45,18,Hyundai,4895.0,1
997,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,11.75,8.08,9,Maruti,2485.0,1
998,Hyundai Grand i10 AT Asta,Pune,2014,37632,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,11.75,4.5,12,Hyundai,2895.0,1
999,Nissan Sunny 2011-2014 XV Special Edition,Chennai,2013,55000,Petrol,Manual,Second,16.95,1498.0,97.7,5.0,11.75,4.3,13,Nissan,3929.0,0
1000,Maruti A-Star Lxi,Hyderabad,2010,81448,Petrol,Manual,First,19.0,998.0,66.1,5.0,11.75,2.6,16,Maruti,4791.0,1
1001,Renault KWID RXT Optional,Hyderabad,2018,1900,Petrol,Manual,First,25.17,799.0,53.3,5.0,4.8,4.45,8,Renault,211.0,1
1002,Hyundai Verna 1.6 SX VTVT (O) AT,Coimbatore,2012,54957,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,11.75,5.37,14,Hyundai,3664.0,1
1003,Maruti Wagon R LXI Minor,Chennai,2008,55000,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,11.75,1.75,18,Maruti,2895.0,0
1004,BMW 3 Series 320d Sport Line,Kolkata,2013,21983,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,16.5,16.5,13,BMW,1570.0,1
1005,BMW 5 Series 2003-2012 520d,Delhi,2013,76000,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,19.0,19.0,13,BMW,5429.0,1
1006,Tata Indigo CS eVX,Jaipur,2016,65000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,11.75,2.8,10,Tata,5909.0,1
1007,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,11.75,6.2,11,Hyundai,2167.0,1
1008,Maruti Omni E MPI STD BS IV,Kochi,2019,11571,Petrol,Manual,First,16.8,796.0,34.2,8.0,11.75,3.8,7,Maruti,1446.0,1
