Unnamed: 0,Name,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Kilometers_Per_Year,Is_First_Owner,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Brand_Ambassador,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune
583,BMW X1 sDrive 20d Sportline,2016,21000,First,17.05,1995.0,184.0,5.0,33.0,33.0,10,1909.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
584,BMW X1 sDrive 20d Exclusive,2012,15200,First,15.06,1995.0,177.0,5.0,13.5,13.5,14,1013.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,Toyota Fortuner 4x2 AT,2015,43690,First,12.55,2982.0,168.5,7.0,17.11,17.11,11,3641.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
586,Audi Q7 4.2 TDI Quattro Technology,2014,79926,First,11.33,4134.0,335.2,7.0,29.77,29.77,12,6148.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
587,Maruti Ertiga VDI,2013,53073,First,20.77,1248.0,88.76,7.0,11.215,5.95,13,3791.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
588,Hyundai i20 1.2 Magna,2015,59000,First,18.5,1197.0,80.0,5.0,11.75,5.75,11,4917.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
589,Mercedes-Benz S Class 2005 2013 S 350 L,2006,47088,Second,10.13,3498.0,364.9,5.0,19.0,19.0,20,2242.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
590,Renault Duster 85PS Diesel RxL,2014,55000,First,20.45,1461.0,83.8,5.0,11.75,4.75,12,4231.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591,Mahindra Quanto C2,2013,80430,Second,17.21,1493.0,100.0,7.0,11.75,3.3,13,5745.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,Toyota Fortuner 4x2 AT,2013,71932,First,12.55,2982.0,168.5,7.0,16.5,16.5,13,5138.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
593,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2014,19000,First,15.97,2993.0,258.0,7.0,44.0,44.0,12,1462.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,Maruti Swift Dzire VDi,2011,81759,First,19.3,1248.0,73.9,5.0,11.75,4.39,15,5110.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
595,Maruti Swift LDI Optional,2018,52010,First,25.2,1248.0,74.0,5.0,11.75,6.2,8,5779.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,Audi A6 2011-2015 35 TFSI Technology,2016,58953,First,13.53,1984.0,177.01,5.0,24.22,24.22,10,5359.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
597,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2008,93000,Third,10.5,2835.0,107.2,6.0,11.75,5.45,18,4895.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
598,Jaguar XF 2.2 Litre Executive,2016,10000,First,16.36,2179.0,187.7,5.0,44.0,44.0,10,909.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
599,Toyota Innova Crysta 2.8 ZX AT,2019,40674,First,11.36,2755.0,171.5,7.0,28.05,24.82,7,5084.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
600,Skoda Octavia Ambition 2.0 TDI AT,2015,50000,First,19.3,1968.0,141.0,5.0,11.75,11.69,11,4167.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,Toyota Corolla Altis VL AT,2018,1331,First,14.28,1798.0,138.03,5.0,20.0,20.0,8,148.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
602,Maruti Omni 8 Seater BSII,2010,60000,First,19.7,796.0,35.0,8.0,11.75,1.45,16,3529.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,Mercedes-Benz GLC 220d 4MATIC Style,2018,10003,First,17.9,2143.0,170.0,5.0,59.77,48.5,8,1111.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604,Volkswagen Vento 1.5 TDI Highline AT,2016,25000,First,21.5,1498.0,108.5,5.0,15.86,9.45,10,2273.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
605,Mahindra XUV500 W10 2WD,2015,73000,First,16.0,2179.0,140.0,7.0,12.5,12.5,11,6083.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606,Nissan Terrano XL 85 PS,2014,59962,First,20.45,1461.0,83.8,5.0,11.75,6.9,12,4612.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607,Hyundai Verna 1.6 SX CRDi (O),2012,72000,Second,22.32,1582.0,126.32,5.0,11.75,5.8,14,4800.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608,BMW 5 Series 2013-2017 530d M Sport,2016,20967,First,14.69,2993.0,258.0,5.0,44.56,44.56,10,1906.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609,Mahindra Scorpio S4 Plus,2015,35000,Second,15.4,2179.0,120.0,7.0,11.75,8.5,11,2917.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
610,Hyundai Verna 1.6 CRDi SX,2017,38056,First,23.9,1582.0,126.2,5.0,11.75,10.7,9,3806.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
611,Audi Q7 3.0 TDI Quattro Premium Plus,2009,94000,Second,12.07,2967.0,241.4,7.0,12.0,12.0,17,5222.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,Chevrolet Aveo U-VA 1.2 LT,2010,64236,First,14.7,1150.0,76.0,5.0,11.75,2.44,16,3779.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
613,Mahindra Bolero ZLX BSIII,2000,124000,First,13.6,2523.0,63.0,7.0,11.75,1.95,26,4593.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
614,Hyundai Xcent 1.2 Kappa S,2014,7400,First,19.1,1197.0,82.0,5.0,11.75,4.35,12,569.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,Toyota Innova Crysta 2.4 GX MT 8S,2017,52000,First,13.68,2393.0,147.8,8.0,19.43,17.5,9,5200.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
616,Hyundai EON Era Plus,2015,68764,First,21.1,814.0,55.2,5.0,11.75,2.9,11,5730.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
617,Volkswagen Polo Diesel Comfortline 1.2L,2013,64000,First,22.07,1199.0,73.9,5.0,11.75,2.9,13,4571.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
618,Maruti Vitara Brezza ZDi,2016,21558,First,24.3,1248.0,88.5,5.0,10.65,8.9,10,1960.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
619,BMW 3 Series 320d Prestige,2013,37500,First,18.88,1995.0,184.0,5.0,16.75,16.75,13,2679.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,Hyundai EON Sportz,2016,14077,First,21.1,814.0,55.2,5.0,11.75,3.95,10,1280.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621,Honda City 1.5 S MT,2009,70000,First,17.0,1497.0,118.0,5.0,11.75,2.1,17,3889.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622,Honda Accord 2.4 MT,2011,54316,Second,12.8,2354.0,177.6,5.0,11.75,4.29,15,3395.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623,Mahindra Xylo E8,2009,90764,First,14.0,2498.0,112.0,8.0,11.75,3.85,17,5042.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
624,BMW 3 Series 320d,2009,137000,Second,13.2,1995.0,170.0,5.0,47.87,9.0,17,7611.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
625,Honda City V MT,2013,127000,Second,16.8,1497.0,116.3,5.0,11.75,4.5,13,9071.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,Mahindra XUV500 W10 2WD,2016,51884,First,16.0,2179.0,140.0,7.0,12.46,12.46,10,4717.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
627,Hyundai i20 Asta 1.4 CRDi,2014,67407,First,21.27,1396.0,88.76,5.0,11.75,4.65,12,5185.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
628,Toyota Fortuner 4x2 Manual,2014,107825,First,13.0,2982.0,168.5,7.0,20.5,20.5,12,8294.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
629,Mahindra Bolero DI BSII,2006,82453,First,13.6,2523.0,63.0,8.0,11.75,2.9,20,3926.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
630,Maruti Esteem Vxi - BSIII,2007,30441,First,15.9,1298.0,85.0,5.0,11.75,1.45,19,1522.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
632,Mini Cooper 5 DOOR D,2016,11000,First,20.7,1496.0,113.98,5.0,42.12,29.5,10,1000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,Audi Q3 35 TDI Quattro Premium,2015,61000,First,15.73,1968.0,174.33,5.0,25.0,25.0,11,5083.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
634,Hyundai i20 Sportz Option,2013,48454,Second,17.0,1197.0,80.0,5.0,11.75,3.5,13,3461.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
635,Tata Safari Storme VX Varicor 400,2017,37000,First,14.1,2179.0,154.0,7.0,16.95,11.25,9,3700.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
636,Honda BR-V i-DTEC VX MT,2017,32249,First,21.9,1498.0,98.6,7.0,15.45,10.79,9,3225.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
637,Volkswagen Jetta 2013-2015 2.0L TDI Highline,2013,58000,First,19.33,1968.0,138.03,5.0,11.75,5.9,13,4143.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
638,Hyundai Xcent 1.2 Kappa S Option,2017,28360,First,19.1,1197.0,81.86,5.0,11.75,5.12,9,2836.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639,Maruti Ignis 1.2 Alpha,2017,7000,First,20.89,1197.0,81.8,5.0,7.87,5.7,9,700.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,BMW 5 Series 2013-2017 520d Luxury Line,2016,19658,First,18.12,1995.0,190.0,5.0,35.84,35.84,10,1787.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
641,Ford Ikon 1.3 CLXi,2007,92000,First,13.8,1299.0,70.0,5.0,11.75,1.25,19,4600.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,Hyundai i10 Sportz,2013,25000,First,20.36,1197.0,78.9,5.0,11.75,2.65,13,1786.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
643,Hyundai Verna 1.6 CRDI,2016,37882,First,22.32,1582.0,126.3,5.0,11.75,9.19,10,3444.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
644,BMW 3 Series 320d Highline,2014,69330,First,16.07,1995.0,181.0,5.0,23.5,23.5,12,5333.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
645,Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,2011,61000,First,12.3,1796.0,185.0,5.0,12.5,12.5,15,3812.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
646,Chevrolet Beat Option Pack,2010,35000,Second,18.6,1199.0,79.4,5.0,11.75,1.5,16,2059.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
649,Mahindra XUV500 W8 2WD,2012,72450,First,15.1,2179.0,140.0,7.0,11.75,8.1,14,4830.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
650,Maruti Ciaz ZDi Plus SHVS,2017,36381,First,28.09,1248.0,88.5,5.0,11.75,9.75,9,3638.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651,Mercedes-Benz New C-Class C 250 CDI Avantgarde,2017,25559,First,19.71,2143.0,201.15,5.0,37.93,37.93,9,2556.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
652,Honda City ZX CVT,2005,100000,Third,16.4,1497.0,78.0,5.0,11.75,1.96,21,4545.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
653,Toyota Fortuner 4x2 4 Speed AT,2015,94000,First,11.5,2982.0,169.0,7.0,20.5,20.5,11,7833.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
654,Maruti Alto K10 VXI,2011,64357,First,24.07,998.0,67.1,5.0,4.7,2.75,15,4022.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
655,Jaguar XJ 2.0L Portfolio,2017,10501,First,9.43,1999.0,237.4,5.0,75.0,75.0,9,1050.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,Hyundai i20 1.4 Magna ABS,2009,47000,First,21.9,1396.0,90.0,5.0,11.75,2.8,17,2611.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
657,Honda BRV i-VTEC V CVT,2017,18000,First,16.0,1497.0,117.3,7.0,15.02,9.25,9,1800.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,Toyota Corolla Executive (HE),2007,89000,First,13.4,1794.0,125.0,5.0,11.75,3.0,19,4450.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
659,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,49964,First,17.68,1968.0,174.33,5.0,23.89,23.89,12,3843.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2014,35000,First,12.99,2494.0,100.6,7.0,12.75,12.75,12,2692.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
661,Hyundai Grand i10 CRDi Sportz,2014,64000,First,24.0,1120.0,70.0,5.0,11.75,4.15,12,4923.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
662,Volkswagen Vento IPL II Petrol Highline AT,2013,36000,First,14.8,1598.0,105.0,5.0,11.75,4.65,13,2571.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
663,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2012,78600,First,12.8,2494.0,102.0,7.0,11.75,8.9,14,5240.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
664,Hyundai Verna CRDi SX,2008,170000,Second,16.8,1493.0,110.0,5.0,11.75,1.5,18,8947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665,Maruti Ritz VDi,2015,65000,Second,23.2,1248.0,73.94,5.0,11.75,3.27,11,5417.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
666,Audi Q7 3.0 TDI Quattro Technology,2008,120300,Second,12.07,2967.0,241.4,7.0,18.0,18.0,18,6332.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667,Hyundai i20 Asta Option 1.2,2016,21000,First,18.6,1197.0,81.83,5.0,11.75,6.3,10,1909.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,18108,First,24.3,1248.0,88.5,5.0,12.56,11.31,9,1811.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,Honda City i VTEC S,2014,58407,First,17.4,1497.0,117.3,5.0,11.75,6.16,12,4493.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,Maruti Ciaz ZXi,2014,49500,First,20.73,1373.0,91.1,5.0,11.75,6.0,12,3808.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
671,Nissan Sunny XV CVT,2013,37199,First,17.5,1498.0,99.6,5.0,11.33,5.43,13,2657.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
